0.000000 	 0.000000 	 14.000000 	 15.000000
10.000000 	 22.350000 	 14.000000 	 15.000000
20.000000 	 44.885666 	 14.000000 	 15.075717
30.000000 	 59.515938 	 14.000000 	 15.245857
40.000000 	 73.765060 	 14.000000 	 15.474953
50.000000 	 87.501213 	 14.000000 	 15.760238
60.000000 	 100.000000 	 14.000000 	 16.098442
70.000000 	 100.000000 	 14.000000 	 16.483273
80.000000 	 100.000000 	 14.000000 	 16.860643
90.000000 	 100.000000 	 14.000000 	 17.230700
100.000000 	 100.000000 	 14.000000 	 17.593582
110.000000 	 100.000000 	 14.000000 	 17.949432
120.000000 	 100.000000 	 14.000000 	 18.298384
130.000000 	 100.000000 	 14.000000 	 18.640572
140.000000 	 100.000000 	 14.000000 	 18.976128
150.000000 	 100.000000 	 14.000000 	 19.305180
160.000000 	 100.000000 	 14.000000 	 19.627853
170.000000 	 100.000000 	 14.000000 	 19.944273
180.000000 	 100.000000 	 14.000000 	 20.254559
190.000000 	 100.000000 	 14.000000 	 20.558828
200.000000 	 100.000000 	 14.000000 	 20.857203
210.000000 	 100.000000 	 14.000000 	 21.149792
220.000000 	 100.000000 	 14.000000 	 21.436708
230.000000 	 100.000000 	 14.000000 	 21.718065
240.000000 	 100.000000 	 14.000000 	 21.993969
250.000000 	 100.000000 	 14.000000 	 22.264524
260.000000 	 100.000000 	 14.000000 	 22.529835
270.000000 	 100.000000 	 14.000000 	 22.790003
280.000000 	 100.000000 	 14.000000 	 23.045126
290.000000 	 100.000000 	 14.000000 	 23.295307
300.000000 	 100.000000 	 14.000000 	 23.540638
310.000000 	 100.000000 	 14.000000 	 23.781214
320.000000 	 100.000000 	 14.000000 	 24.017124
330.000000 	 100.000000 	 14.000000 	 24.248463
340.000000 	 100.000000 	 14.000000 	 24.475317
350.000000 	 100.000000 	 14.000000 	 24.697775
360.000000 	 100.000000 	 14.000000 	 24.915922
370.000000 	 100.000000 	 14.000000 	 25.129841
380.000000 	 100.000000 	 14.000000 	 25.339611
390.000000 	 100.000000 	 14.000000 	 25.545317
400.000000 	 100.000000 	 14.000000 	 25.747036
410.000000 	 100.000000 	 14.000000 	 25.944843
420.000000 	 100.000000 	 14.000000 	 26.138817
430.000000 	 100.000000 	 14.000000 	 26.329031
440.000000 	 100.000000 	 14.000000 	 26.515556
450.000000 	 100.000000 	 14.000000 	 26.698467
460.000000 	 100.000000 	 14.000000 	 26.877832
470.000000 	 100.000000 	 14.000000 	 27.053722
480.000000 	 100.000000 	 14.000000 	 27.226202
490.000000 	 98.154724 	 14.000000 	 27.395340
500.000000 	 88.211723 	 14.000000 	 27.553347
510.000000 	 78.015533 	 14.000000 	 27.665981
520.000000 	 67.639748 	 14.000000 	 27.733047
530.000000 	 57.175220 	 14.000000 	 27.754665
540.000000 	 46.735477 	 14.000000 	 27.731337
550.000000 	 36.453148 	 14.000000 	 27.664038
560.000000 	 26.433512 	 14.000000 	 27.554293
570.000000 	 16.755838 	 14.000000 	 27.404039
580.000000 	 7.494565 	 14.000000 	 27.215521
590.000000 	 0.000000 	 14.000000 	 26.991249
600.000000 	 0.000000 	 14.000000 	 26.739435
610.000000 	 0.000000 	 14.000000 	 26.492502
620.000000 	 0.000000 	 14.000000 	 26.250355
630.000000 	 0.000000 	 14.000000 	 26.012901
640.000000 	 0.000000 	 14.000000 	 25.780050
650.000000 	 0.000000 	 14.000000 	 25.551712
660.000000 	 0.000000 	 14.000000 	 25.327799
670.000000 	 0.000000 	 14.000000 	 25.108227
680.000000 	 0.000000 	 14.000000 	 24.892912
690.000000 	 0.000000 	 14.000000 	 24.681768
700.000000 	 0.000000 	 14.000000 	 24.474720
710.000000 	 0.000000 	 14.000000 	 24.271683
720.000000 	 0.000000 	 14.000000 	 24.072580
730.000000 	 0.000000 	 14.000000 	 23.877338
740.000000 	 0.000000 	 14.000000 	 23.685883
750.000000 	 0.000000 	 14.000000 	 23.498138
760.000000 	 0.000000 	 14.000000 	 23.314034
770.000000 	 0.000000 	 14.000000 	 23.133495
780.000000 	 0.000000 	 14.000000 	 22.956455
790.000000 	 0.000000 	 14.000000 	 22.782846
800.000000 	 0.000000 	 14.000000 	 22.612606
810.000000 	 0.000000 	 14.000000 	 22.445665
820.000000 	 0.000000 	 14.000000 	 22.281958
830.000000 	 0.000000 	 14.000000 	 22.121424
840.000000 	 0.000000 	 14.000000 	 21.964003
850.000000 	 0.000000 	 14.000000 	 21.809633
860.000000 	 0.000000 	 14.000000 	 21.658257
870.000000 	 0.000000 	 14.000000 	 21.509813
880.000000 	 0.000000 	 14.000000 	 21.364246
890.000000 	 0.000000 	 14.000000 	 21.221502
900.000000 	 0.000000 	 14.000000 	 21.081526
910.000000 	 0.000000 	 14.000000 	 20.944260
920.000000 	 0.000000 	 14.000000 	 20.809654
930.000000 	 0.000000 	 14.000000 	 20.677660
940.000000 	 0.000000 	 14.000000 	 20.548223
950.000000 	 0.000000 	 14.000000 	 20.421297
960.000000 	 0.000000 	 14.000000 	 20.296831
970.000000 	 0.000000 	 14.000000 	 20.174776
980.000000 	 0.000000 	 14.000000 	 20.055088
990.000000 	 0.000000 	 14.000000 	 19.937719
1000.000000 	 0.000000 	 14.000000 	 19.822626
1010.000000 	 0.000000 	 14.000000 	 19.709763
1020.000000 	 0.000000 	 14.000000 	 19.599089
1030.000000 	 0.000000 	 14.000000 	 19.490559
1040.000000 	 1.689402 	 14.000000 	 19.384132
1050.000000 	 8.217192 	 14.000000 	 19.286959
1060.000000 	 14.860351 	 14.000000 	 19.219444
