0.000000 	 0.000000 	 14.000000 	 15.000000
10.000000 	 0.000000 	 14.000000 	 15.000000
20.000000 	 0.000000 	 14.000000 	 14.980617
30.000000 	 0.000000 	 14.000000 	 14.961609
40.000000 	 0.000000 	 14.000000 	 14.942969
50.000000 	 0.000000 	 14.000000 	 14.924691
60.000000 	 0.000000 	 14.000000 	 14.906768
70.000000 	 0.000000 	 14.000000 	 14.889192
80.000000 	 0.000000 	 14.000000 	 14.871956
90.000000 	 0.000000 	 14.000000 	 14.855054
100.000000 	 0.000000 	 14.000000 	 14.838479
110.000000 	 0.000000 	 14.000000 	 14.822227
120.000000 	 0.000000 	 14.000000 	 14.806290
130.000000 	 0.000000 	 14.000000 	 14.790661
140.000000 	 0.000000 	 14.000000 	 14.775335
150.000000 	 0.000000 	 14.000000 	 14.760306
160.000000 	 0.000000 	 14.000000 	 14.745569
170.000000 	 0.000000 	 14.000000 	 14.731118
180.000000 	 0.000000 	 14.000000 	 14.716948
190.000000 	 0.000000 	 14.000000 	 14.703051
200.000000 	 0.000000 	 14.000000 	 14.689423
210.000000 	 0.000000 	 14.000000 	 14.676059
220.000000 	 0.000000 	 14.000000 	 14.662954
230.000000 	 0.000000 	 14.000000 	 14.650104
240.000000 	 0.000000 	 14.000000 	 14.637503
250.000000 	 0.000000 	 14.000000 	 14.625146
260.000000 	 0.000000 	 14.000000 	 14.613029
270.000000 	 0.000000 	 14.000000 	 14.601146
280.000000 	 0.000000 	 14.000000 	 14.589494
290.000000 	 0.000000 	 14.000000 	 14.578068
300.000000 	 0.000000 	 14.000000 	 14.566862
310.000000 	 0.000000 	 14.000000 	 14.555874
320.000000 	 0.000000 	 14.000000 	 14.545098
330.000000 	 0.000000 	 14.000000 	 14.534533
340.000000 	 0.000000 	 14.000000 	 14.524172
350.000000 	 0.000000 	 14.000000 	 14.514011
360.000000 	 0.000000 	 14.000000 	 14.504048
370.000000 	 0.000000 	 14.000000 	 14.494279
380.000000 	 0.000000 	 14.000000 	 14.484698
390.000000 	 0.000000 	 14.000000 	 14.475304
400.000000 	 0.000000 	 14.000000 	 14.466091
410.000000 	 0.000000 	 14.000000 	 14.457057
420.000000 	 0.000000 	 14.000000 	 14.448198
430.000000 	 0.000000 	 14.000000 	 14.439510
440.000000 	 0.000000 	 14.000000 	 14.430991
450.000000 	 0.000000 	 14.000000 	 14.422637
460.000000 	 0.000000 	 14.000000 	 14.414445
470.000000 	 0.000000 	 14.000000 	 14.406412
480.000000 	 0.000000 	 14.000000 	 14.398535
490.000000 	 0.000000 	 14.000000 	 14.390810
500.000000 	 0.000000 	 14.000000 	 14.383234
510.000000 	 0.000000 	 14.000000 	 14.375806
520.000000 	 0.000000 	 14.000000 	 14.368522
530.000000 	 0.000000 	 14.000000 	 14.361379
540.000000 	 0.000000 	 14.000000 	 14.354375
550.000000 	 0.000000 	 14.000000 	 14.347506
560.000000 	 0.000000 	 14.000000 	 14.340771
570.000000 	 0.000000 	 14.000000 	 14.334166
580.000000 	 0.000000 	 14.000000 	 14.327688
590.000000 	 0.000000 	 14.000000 	 14.321336
600.000000 	 0.000000 	 14.000000 	 14.315107
610.000000 	 0.000000 	 14.000000 	 14.308999
620.000000 	 0.000000 	 14.000000 	 14.303010
630.000000 	 0.000000 	 14.000000 	 14.297136
640.000000 	 0.000000 	 14.000000 	 14.291377
650.000000 	 0.000000 	 14.000000 	 14.285729
660.000000 	 0.000000 	 14.000000 	 14.280191
670.000000 	 0.000000 	 14.000000 	 14.274761
680.000000 	 0.000000 	 14.000000 	 14.269436
690.000000 	 0.000000 	 14.000000 	 14.264214
700.000000 	 0.000000 	 14.000000 	 14.259092
710.000000 	 0.000000 	 14.000000 	 14.254070
720.000000 	 0.000000 	 14.000000 	 14.249146
730.000000 	 0.000000 	 14.000000 	 14.244317
740.000000 	 0.000000 	 14.000000 	 14.239581
750.000000 	 0.000000 	 14.000000 	 14.234938
760.000000 	 0.000000 	 14.000000 	 14.230384
770.000000 	 0.000000 	 14.000000 	 14.225919
780.000000 	 0.000000 	 14.000000 	 14.221540
790.000000 	 0.000000 	 14.000000 	 14.217246
800.000000 	 0.000000 	 14.000000 	 14.213036
810.000000 	 0.000000 	 14.000000 	 14.208906
820.000000 	 0.000000 	 14.000000 	 14.204857
830.000000 	 0.000000 	 14.000000 	 14.200886
840.000000 	 0.000000 	 14.000000 	 14.196992
850.000000 	 0.000000 	 14.000000 	 14.193173
860.000000 	 0.000000 	 14.000000 	 14.189429
870.000000 	 0.000000 	 14.000000 	 14.185757
880.000000 	 0.000000 	 14.000000 	 14.182156
890.000000 	 
